indirizzo,immagine,url,abstract_text,abstract,nome,lon,modifica,link,lat
Lunedì 24 ottobre 2022  dalle 20.00 alle 21.30 Biblioteca Civica Rovereto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/corso-di-lettura6/1796808-1-ita-IT/Corso-di-lettura.png,https://www.comune.rovereto.tn.it/openpa/object/137941,In cerca di un vedere condiviso. Un’esperienza di lettura visiva collettiva,<p><strong><strong><strong>In cerca di un vedere condiviso. Un’esperienza di lettura visiva collettiva</strong></strong></strong></p>,A libri aperti,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137941,45.894153
Lunedì 17 ottobre 2022  dalle 20.00 alle 21.30 Biblioteca Civica Rovereto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/corso-di-lettura5/1796773-1-ita-IT/Corso-di-lettura.png,https://www.comune.rovereto.tn.it/openpa/object/137940,Libri fotografici a scuola. Lettura guidata di Tana Hoban,<p><strong><strong>Libri fotografici a scuola. Lettura guidata di Tana Hoban</strong></strong></p>,A libri aperti,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137940,45.894153
Lunedì 10 ottobre 2022  dalle 20.00 alle 21.30 Biblioteca Civica Rovereto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/corso-di-lettura4/1796738-1-ita-IT/Corso-di-lettura.png,https://www.comune.rovereto.tn.it/openpa/object/137939,Guardarsi intorno. La lettura visiva nei libri con immagini e oltre,<p><strong>Guardarsi intorno. La lettura visiva nei libri con immagini e oltre</strong></p>,A libri aperti,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137939,45.894153
Lunedì 26 settembre 2022  dalle 17.30 alle 19.00 Biblioteca Civica Rovereto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/corso-di-lettura2/1796633-1-ita-IT/Corso-di-lettura.png,https://www.comune.rovereto.tn.it/openpa/object/137936,I libri per favorire l’inclusione sociale e culturale,<p><strong>I libri per favorire l’inclusione sociale e culturale</strong></p>,A libri aperti,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137936,45.894153
Lunedì 19 settembre 2022  dalle 17.30 alle 19.00 Biblioteca Civica Rovereto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/corso-di-lettura/1796598-1-ita-IT/Corso-di-lettura.png,https://www.comune.rovereto.tn.it/openpa/object/137935,Come legge il cervello del bambino. Le nuove scoperte delle neuroscienze,<p><strong>Come legge il cervello del bambino. Le nuove scoperte delle neuroscienze</strong></p>,A libri aperti,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137935,45.894153
Domenica 11 settembre 2022 Dalle 11 alle 16 Località Costa Violina Rovereto,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/41-sgnocolada-in-costa-violina/1793010-1-ita-IT/41-Sgnocolada-in-Costa-Violina.jpg,https://www.comune.rovereto.tn.it/openpa/object/137746,"La tradizionale &quot,SGNOCOLADA&quot, : 6 quintali di gnocchi preparati sul posto dagli amici e dagli Alpini del Gruppo di Lizzanella, questa manifestazione conta quest'anno la 41° edizione.","<p>La tradizionale &quot,SGNOCOLADA&quot, : 6 quintali di gnocchi preparati sul posto dagli amici e dagli Alpini del Gruppo di Lizzanella, questa manifestazione conta quest'anno la 41° edizione.</p>",Sgnocolada ,11.03509,2022-08-16,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137746,45.85342
sabato 10 settembre 2022 dalle ore 22:00 alle ore 23:00 Mart - Giardino delle sculture   -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto184/1795692-1-ita-IT/concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137892,Canti tradizionali alla velocità di un razzo: questa è la musica del Canzoniere Grecanico Salentino.,<p>Canti tradizionali alla velocità di un razzo: questa è la musica del Canzoniere Grecanico Salentino.</p>,Meridiana / Canzoniere Grecanico Salentino - Rovereto estate,11.044763,2022-08-12,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137892,45.894683
Venerdì 09 settembre 2022  dalle 17.00 alle 18.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate10/1796563-1-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137934,Letture dagli albi illustrati di Oliver Jeffers,<p>Letture dagli albi illustrati di Oliver Jeffers</p>,Un Libro in Valigia,11.044103,2022-08-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137934,45.894153
lunedì 5 settembre 2022 dalle ore 18.30 alle ore 19.30 Cortile Urbano - via Roma - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo-teatrale139/1792905-1-ita-IT/spettacolo-teatrale.jpg,https://www.comune.rovereto.tn.it/openpa/object/137743,Cialtroneria di qualità superiore! Compagnia Circo PaccoCon: Frank Duro e Gustavo Leumann,"<p>Cialtroneria di qualità superiore!</p><p>
<strong>Compagnia Circo Pacco</strong><br />Con: <strong>Frank Duro</strong> e <strong>Gustavo Leumann</strong></p>",Paccottiglia Deluxe - Teatro Ovunque bambini,11.042955,2022-07-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137743,45.889344
dal 3 al 10 settembre 2022  ,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/mediterranei/1797103-1-ita-IT/Mediterranei.png,https://www.comune.rovereto.tn.it/openpa/object/137961,Oriente Occidente guarda a quel che era il Mare Nostrum e ne propone una lettura plurale.,<p>Oriente Occidente guarda a quel che era il Mare Nostrum e ne propone una lettura plurale.</p>,Oriente Occidente 2022,11.045237,2022-09-02,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137961,45.886548
lunedì 29 agosto 2022 dalle ore 21:00 alle ore 22:30 P.za Antonio Rosmini - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto186/1795955-5-ita-IT/concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137905," Altro grande evento per la prima edizione del Rovereto Music Festival.La Bandabardò &amp, Cisco in &quot,Non fa paura&quot, allieterà il pubblico roveretano nella prima serata del Festival. ","<p>
Altro grande evento per la prima edizione del Rovereto Music Festival.<br />La Bandabardò &amp, Cisco in &quot,Non fa paura&quot, allieterà il pubblico roveretano nella prima serata del Festival. </p>",Bandabardo' e Cisco Live - Rovereto Music Festival,11.043309,2022-08-29,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137905,45.890916
lunedì 29 agosto 2022 dalle ore 18.30 alle ore 19.30 Cortile Urbano - via Roma - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo40/1792870-1-ita-IT/spettacolo.jpg,https://www.comune.rovereto.tn.it/openpa/object/137742,ScusaCollettivo Clochart Con : Lara Ferrari e Viviana PacchinCoreografie: Hillary Anghileri,"<p><strong>Scusa</strong></p><p>Collettivo Clochart</p><p>
Con : <strong>Lara Ferrari</strong> e <strong>Viviana Pacchin</strong><br />Coreografie: <strong>Hillary Anghileri</strong></p>",Scusa - Teatro Ovunque bambini,11.042955,2022-07-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137742,45.889344
Tutti i sabati dal 27 agosto al 29 ottobre 2022 Agosto e Settembre dalle 17:30 alle 18:30 e Ottobre dalle 15:30 alle 16:30 Per le vie del centro - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/visita-guidata-teatrale-alle-botteghe-storiche-di-rovereto2/1794916-4-ita-IT/Visita-guidata-teatrale-alle-botteghe-storiche-di-Rovereto.png,https://www.comune.rovereto.tn.it/openpa/object/137859,Un’esperienza originale che ti permetterà di conoscere le storie di alcune importanti e antiche botteghe di Rovereto e le origini di questa bellissima città.,<p>Un’esperienza originale che ti permetterà di conoscere le storie di alcune importanti e antiche botteghe di Rovereto e le origini di questa bellissima città.</p>,La città nascosta - Viaggio alla scoperta delle Botteghe di Tradizione,11.041061,2022-08-11,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137859,45.891688
Venerdì 27 agosto 2022  dalle 10.00 alle 11.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate9/1791225-1-ita-IT/Letture-animate.png,https://www.comune.rovereto.tn.it/openpa/object/137626,Letture dagli albi illustrati di Stephanie Blake,<p>Letture dagli albi illustrati di Stephanie Blake</p>,Un Libro in Valigia,11.044103,2022-07-18,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137626,45.894153
venerdì 26 agosto 2022 dalle ore 20.30 alle ore 22.00 Parco alle pozze Noriglio  -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-bandistico20/1794326-1-ita-IT/concerto-bandistico.jpg,https://www.comune.rovereto.tn.it/openpa/object/137806,Concerto bandistico con esibizione delle majorettes,<p>Concerto bandistico con esibizione delle majorettes</p>,Omaggio alla bella stagione - Rovereto estate musica,11.065496,2022-08-01,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137806,45.884616
mercoledì 24 agosto 2022 dalle ore 21:00 alle ore 22.30 Chiesa di Borgo Sacco - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto180/1794256-1-ita-IT/concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137804,"Concerto del gruppo strumentale &quot,Renato Dionisi&quot,","<p>Concerto del gruppo strumentale &quot,Renato Dionisi&quot,</p>",Omaggio a Renato Dionisi - Rovereto estate musica,11.020678,2022-08-01,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137804,45.884016
lunedì 22 agosto 2022 dalle ore 18.30 alle ore 19.30 Cortile Urbano - via Roma - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo-di-burattini-pupazzi-e-magia/1792695-1-ita-IT/spettacolo-di-burattini-pupazzi-e-magia.jpg,https://www.comune.rovereto.tn.it/openpa/object/137737,A spasso con Sandronedi: Giorgio Gabriellia cura di: Collettivo Clochart,<p><strong>A spasso con Sandrone</strong></p><p><strong>di: </strong>Giorgio Gabrielli</p><p><strong>a cura di:</strong> Collettivo Clochart</p>,A spasso con Sandrone - Teatro Ovunque bambini,11.042955,2022-07-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137737,45.889344
sabato 20 agosto e sabato 17 settembre 2022 dalle ore 14:30 alle ore 16:00 Osservatorio di Monte Zugna - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/visita-guidata148/1793045-1-ita-IT/visita-guidata.jpg,https://www.comune.rovereto.tn.it/openpa/object/137747,Pomeriggio di osservazione del Sole all'Osservatorio di Monte Zugna,<p>Pomeriggio di osservazione del Sole all'Osservatorio di Monte Zugna</p>,Un sabato con il Sole sul Monte Zugna,11.068774,2022-08-16,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137747,45.799662
"venerdì 19-26 agosto, venerdì 2-9-16-30 settembre 2022 dalle 21.30 alle 23:00 a luglio e agosto, dalle 21:00 alle 22.30 a settembre  Osservatorio Astronomico di Monte Zugna - 38068 Rovereto (TN)",https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/serate-di-osservazione-del-cielo-presso-l-osservatorio-astronomico-di-monte-zugna2/1791738-1-ita-IT/Serate-di-osservazione-del-cielo-presso-l-Osservatorio-Astronomico-di-Monte-Zugna.png,https://www.comune.rovereto.tn.it/openpa/object/137654,Guarda la volta celeste nel silenzio del Monte Zugna ,<p>Guarda la volta celeste nel silenzio del Monte Zugna </p>,Venerdì a lume di stella ,11.068758,2022-08-08,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137654,45.799636
venerdì 12 agosto 2022 dalle ore 20:00 alle 22:00 Campana dei Caduti - Colle di Miravalle - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/incontro-concerto/1794071-3-ita-IT/incontro-concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137791,Incontro in memoria di padre Eusebio Jori,<p>Incontro in memoria di padre Eusebio Jori</p>,Ricordo di Padre Eusebio Iori,11.040702,2022-07-29,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137791,45.874201
Venerdì 12 agosto 2022  dalle 17.00 alle 18.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate8/1791076-1-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137614,Letture dagli albi illustrati di Julia Donaldson e Axel Scheffler,<p>Letture dagli albi illustrati di Julia Donaldson e Axel Scheffler</p>,Un Libro in Valigia,11.044103,2022-07-18,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137614,45.894153
mercoledì 10-17-24-31 agosto e 7-14 settembre 2022 dalle ore 17:00 alle ore 19:30 Via delle Zigherane - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/varie-attivita2/1794576-1-ita-IT/varie-attivita.jpg,https://www.comune.rovereto.tn.it/openpa/object/137830,Attività per ragazze e ragazzi,<p>Attività per ragazze e ragazzi</p>,Movimenti coraggiosi,11.024823,2022-08-04,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137830,45.881935
lunedì 8 agosto 2022 dalle ore 18.30 alle ore 19.30 Cortile Urbano - via Roma - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo39/1792660-1-ita-IT/spettacolo.jpg,https://www.comune.rovereto.tn.it/openpa/object/137736,Bottega Buffa CircoVacanti Regia: Veronica Risatti.  In Scena: Laura Mirone.a cura Collettivo Clochart,"<p>Bottega Buffa CircoVacanti</p><p>
Regia: <strong>Veronica Risatti</strong>. <br />
In Scena: <strong>Laura Mirone</strong>.<br />a cura <strong>Collettivo Clochart</strong></p>",Clownerentola - Teatro Ovunque bambini,11.042955,2022-07-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137736,45.889344
venerdì 5 agosto 2022 dalle ore 20:00 alle 21:30 Campana dei Caduti - Colle di Miravalle - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/lettura-musicata/1794034-1-ita-IT/lettura-musicata.jpg,https://www.comune.rovereto.tn.it/openpa/object/137789,Spettacolo di Paolo Miorandi,<p>Spettacolo di Paolo Miorandi</p>,Lessico di Hiroshima,11.040702,2022-07-29,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137789,45.874201
venerdì 5 agosto  2022 dalle ore 18.00 alle ore 22.30 Piazza San Marco - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/festa-votiva3/1793964-1-ita-IT/festa-votiva.jpg,https://www.comune.rovereto.tn.it/openpa/object/137787,Festa Patronale,<p>Festa Patronale</p>,Festa Patronale,11.045246,2022-08-04,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137787,45.8886
giovedì 4 agosto 2022 dalle ore 20.45 alle ore 22.00 Piazza San Marco  -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-bandistico19/1793894-1-ita-IT/concerto-bandistico.jpg,https://www.comune.rovereto.tn.it/openpa/object/137785,Le bande in piazza - Rovereto Estate Musica,<p>Le bande in piazza - Rovereto Estate Musica</p>,Musica cittadina Riccardo Zandonai - Rovereto estate musica,11.045334,2022-07-28,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137785,45.888697
lunedì 1 agosto 2022 dalle ore 18.30 alle ore 19.30 Cortile Urbano - via Roma - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo-di-burattini3/1792625-1-ita-IT/spettacolo-di-burattini.jpg,https://www.comune.rovereto.tn.it/openpa/object/137735, Da un’idea di Massimo Cauzzi Burattini e marionette: Walter Broggini e Elide Bologninia cura Collettivo Clochart,"<p>
Da un’idea di <strong>Massimo Cauzzi</strong><br />
Burattini e marionette: <strong>Walter Broggini</strong> e <strong>Elide Bolognini</strong><br />a cura <strong>Collettivo Clochart</strong></p>",Paolino e il po - Teatro Ovunque bambini,11.042955,2022-07-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137735,45.889344
domenica 31 luglio 2022 dalle ore 10.00 alle ore 12.00 Fungo di Albaredo - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/visita-guidata146/1793104-1-ita-IT/Visita-guidata.png,https://www.comune.rovereto.tn.it/openpa/object/137752,Passeggiata naturalistica al fungo di Albaredo,<p>Passeggiata naturalistica al fungo di Albaredo</p>,Passeggiate tra Storia e Natura,11.055164,2022-07-27,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137752,45.852597
giovedì 28 luglio 2022  dalle ore 19:30 alle ore 21:00 Piazza Loreto - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-posticipato-alle-ore-19-30/1790539-4-ita-IT/concerto-posticipato-alle-ore-19-30.jpg,https://www.comune.rovereto.tn.it/openpa/object/137584,"(posticipato alle ore 19:30)&quot,LUNA D’ORIENTE&quot,: Pepè Fiore (tabla, kajon, percussioni), Riccardo Rea (hand pan), Fabio Vidali (flauto, tastiere)","<a id=""eztoc1790540_2""></a><h2 class="" title_editor""><strong>(posticipato alle ore 19:30)</strong></h2><p><strong>&quot,LUNA D’ORIENTE&quot,</strong>: Pepè Fiore (tabla, kajon, percussioni), Riccardo Rea (hand pan), Fabio Vidali (flauto, tastiere)</p>",Luna d'Oriente - Rovereto estate (posticipato alle ore 19:30),11.043183,2022-07-28,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137584,45.890269
martedì 26 luglio 2022 dalle ore 20.45 alle ore 22.00 Piazza San Marco  -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-bandistico18/1792241-1-ita-IT/concerto-bandistico.jpg,https://www.comune.rovereto.tn.it/openpa/object/137681,Le bande in piazza - Rovereto Estate Musica,<p>Le bande in piazza - Rovereto Estate Musica</p>,"Corpo bandistico ""Don Gino Pederzini"" di Lizzana - Rovereto estate musica",11.045334,2022-07-22,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137681,45.888697
Martedì 26 luglio  2022  dalle 18.00 alle 19.30 Bilioteca civica Rovereto. Cortile della piramide,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-del-libro12/1791510-1-ita-IT/presentazione-del-libro.png,https://www.comune.rovereto.tn.it/openpa/object/137642,"Riccardo Landini presenta il suo ultimo libro &quot,La strana morte di Andrea Cellini&quot,.","<p>Riccardo Landini presenta il suo ultimo libro &quot,La strana morte di Andrea Cellini&quot,.</p>",La strana morte di Andrea Cellini,11.044012,2022-07-20,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137642,45.894156
domenica 24 luglio 2022 dalle ore 14.30 alle ore 16.00 Malga Finonchio - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto177/1792171-1-ita-IT/concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137679,Concerto del coro Bianche Zime,<p>Concerto del coro Bianche Zime</p>,Coro Bianche Zime in concerto - Rovereto estate musica,11.104882,2022-07-22,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137679,45.896325
Sabato 23 luglio 2022  dalle 10.00 alle 11.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate7/1787408-2-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137367,Un Libro in Valigia. Letture dagli albi illustrati di Helen Oxenbury,<p>Un Libro in Valigia. Letture dagli albi illustrati di Helen Oxenbury</p>,Un Libro in Valigia,11.044103,2022-07-13,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137367,45.894153
venerdì 22 luglio 2022 dalle ore 21.30 alle ore 23.00 Piazza della Pace – Brione - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacolo-teatrale135/1789447-1-ita-IT/spettacolo-teatrale.png,https://www.comune.rovereto.tn.it/openpa/object/137505,"AMY&amp,BLAKE - di Alice Conti, con Alice Conti e Lorenzo Zanghielli alla chitarra","<p><strong>AMY&amp,BLAKE - </strong>di <strong>Alice Conti</strong>, con <strong>Alice Conti</strong> e <strong>Lorenzo Zanghielli</strong> alla chitarra</p>",Teatro Ovunque -  Amy and Blake,11.043352,2022-07-20,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137505,45.903978
Sabato 16 luglio 2022 dalle 10.00 alle 10.30 e dalle 10.45 alle 11.15 Biblioteca civica Tartarotti - Spazio bambini,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-ad-alta-voce9/1787508-1-ita-IT/Letture-ad-alta-voce.png,https://www.comune.rovereto.tn.it/openpa/object/137372,Per bambine e bambini da 1 a 3 anni a cura di Eleonora Dal Piaz,<p>Per bambine e bambini da 1 a 3 anni a cura di Eleonora Dal Piaz</p>,Buongiorno in biblioteca: letture ad alta voce,11.043681,2022-06-24,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137372,45.894049
venerdì 15 luglio 2022 dalle ore 20.45 alle ore 22.00 Parco Pederzini di Lizzana  -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-bandistico17/1790726-2-ita-IT/concerto-bandistico.jpg,https://www.comune.rovereto.tn.it/openpa/object/137596,Rovereto Estate Musica,<p>Rovereto Estate Musica</p>,SerenOte a Lizzana,11.027881,2022-07-15,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137596,45.865397
venerdì 15 e sabato 16 luglio 2022  dalle ore 20.00 alle ore 23.30 Piazza Urban City - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto174/1790617-1-ita-IT/concerto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137590,Visuals: EXTRAvision video e computer programming,<p>Visuals: EXTRAvision video e computer programming</p>,"Summer session 2022: ""ELECTRICITY""",11.040411,2022-07-14,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137590,45.891178
mercoledì 13 luglio 2022 dalle ore 20.30 alle ore 21.45 Online  -  38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/gruppo-di-lettura2/1784672-1-ita-IT/gruppo-di-lettura.jpg,https://www.comune.rovereto.tn.it/openpa/object/137209,Appuntamento con il gruppo di lettura online,<p>Appuntamento con il gruppo di lettura online</p>,Il libro della forma e del vuoto,11.039722,2022-06-13,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137209,45.890549
Martedì 12 luglio  2022  dalle 18.00 alle 19.30 Bilioteca civica Rovereto. Cortile della piramide,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-del-libro11/1787093-1-ita-IT/presentazione-del-libro.png,https://www.comune.rovereto.tn.it/openpa/object/137343,In bilioteca nel Cortile della piramide si terrà la presentazione del libro “Vittoria e la fiala invisibile” di Arianna Devigili.,<p>In bilioteca nel Cortile della piramide si terrà la presentazione del libro “<em><strong>Vittoria e la fiala invisibile</strong>”</em> di Arianna Devigili.</p>,Vittoria e la fiala invisibile,11.044012,2022-06-23,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137343,45.894156
Venerdì 08 luglio 2022  dalle 17.00 alle 18.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate5/1787163-1-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137345,Letture dagli albi illustrati di David McKee,<p>Letture dagli albi illustrati di David McKee</p>,Un Libro in Valigia,11.044103,2022-06-23,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137345,45.894153
domenica 3 luglio 2022 dalle 20.00 alle 23.00 Centro storico - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacoli-per-le-vie-della-citta3/1788806-1-ita-IT/Spettacoli-per-le-vie-della-citta.jpg,https://www.comune.rovereto.tn.it/openpa/object/137443,Creatività e spettacoli nel centro storico,<p>Creatività e spettacoli nel centro storico</p>,Sinfonia d'Arte,11.045305,2022-06-30,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137443,45.886584
sabato 2 luglio 2022 dalle 20.00 alle 23.00 Centro storico - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacoli-per-le-vie-della-citta2/1788771-1-ita-IT/Spettacoli-per-le-vie-della-citta.jpg,https://www.comune.rovereto.tn.it/openpa/object/137442,Creatività e spettacoli nel centro storico,<p>Creatività e spettacoli nel centro storico</p>,Sinfonia d'Arte,11.045305,2022-06-30,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137442,45.886584
dal 2 luglio al 6 agosto 2022 dalle 16.00 alle 19.00 Colle-Masotti - Via Santa Maria,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/un-filo-di-seta2/1789179-1-ita-IT/Un-filo-di-seta.jpg,https://www.comune.rovereto.tn.it/openpa/object/137495,Sulle tracce di questo prezioso filato,<p><strong>Sulle tracce di questo prezioso filato</strong></p>,Un filo di seta per la Vallagarina,11.045685,2022-07-01,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137495,45.885699
Sabato 02 luglio 2022 dalle 10.00 alle 11.00 Biblioteca civica Tartarotti - Spazio bambini,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate6/1787198-1-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137346,Letture per bambine e bambini da 4 a 7 anni,<p>Letture per bambine e bambini da 4 a 7 anni</p>,Nooooo... non ci credo! Storie strane,11.043681,2022-06-23,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137346,45.894049
